Protein,CRC01-N,CRC01-T,CRC02-N,CRC02-T,CRC03-N,CRC03-T,CRC04-N,CRC04-T,CRC05-N,CRC05-T,CRC06-N,CRC06-T,CRC07-N,CRC07-T,CRC08-N,CRC08-T,CRC09-N,CRC09-T,CRC10-N,CRC10-T,CRC11-N,CRC11-T,CRC12-N,CRC12-T,CRC13-N,CRC13-T,CRC14-N,CRC14-T,CRC15-N,CRC15-T,CRC16-N,CRC16-T
ADRM1,9227602.27720295,10666070.177571092,10018254.522070993,10406981.452008933,681388.7684458321,48878568.879430585,4737446.947626617,20913387.63922081,3592794.670319735,14211222.501949726,1854164.6143389435,32460168.78660385,4310002.780991893,4463609.317605038,3027417.2992273,8542686.465528537,5663227.664561792,15551356.46965048,663551.6973657553,19638727.732347753,2583136.5606049546,7414367.410993551,1180322.406743643,57822975.06767304,1014327.2667824064,17881984.861630738,5132001.451569282,24285575.363813184,906478.4643203064,37214034.77918132,3206364.147090205,26350454.84261136
AFG2A,,,,,,,,,,101795591.33769736,67705613.61545263,84348882.90314125,,,,,24017807.251936093,,,,26914557.06608514,75692174.45913225,78849201.02773865,21920136.89306754,,,27510911.706594,78705598.96325022,84914848.546728,55225057.40146039,,
AFG3L2,20753526.93070791,4568641.87784403,11700177.607053785,19176017.178732906,9291000.338045947,22027431.17229547,9862028.192893116,7021384.899405487,16351863.91151483,16449320.016315935,2636166.325687991,21554505.33220304,17538373.913725544,11717594.880017228,2682832.56518545,4943493.989826646,8915198.87610404,9259412.996006183,7382086.462788706,8995676.617709419,7341101.380864499,2058597.2777558877,7577685.027014856,28583084.395089574,4970657.893991806,11688325.52890779,11644224.461105626,22468583.520707056,18725952.253654223,28155203.626658034,4457658.81302198,14088226.77297738
AGFG2,139915.2769934027,329993.4992389225,1822206.8796999024,1190918.6195322045,879155.1496193807,917760.541361868,2853571.8803100935,2058488.6439351288,1319422.598514677,5226505.5537764225,1189607.207720234,1398873.067565635,3573431.220370675,3931041.745071657,646930.4271568065,851650.7570223535,1137957.8816674892,950470.55370116,876727.6870514478,2494932.706878805,415171.5782721315,650635.8777720388,966762.461543467,4530998.431935535,140406.241166383,961716.6960763084,1493032.425220461,1799851.664240693,2121453.1110038394,1954267.74750023,1744965.7548779305,5707244.377064574
AGK,,,,,2108333.7397470605,,,,17390619.90324587,16869461.9995567,7458496.925087184,39831890.271485366,,,,,2649698.84734582,,,,2037317.0454638037,,6010885.0673374785,30222136.82344325,,,6864645.973599747,31185240.565467138,17880885.280391112,9024239.521175254,482537.1333844296,12538438.121981224
AGPAT5,13430621.258696996,3290589.787039479,71825365.51573184,19370166.822445218,8476738.833277225,20875964.87661688,14287181.288404834,23542228.527431052,4334653.483118726,10267935.65597341,7007076.599008564,30311022.599454448,17699551.454472616,20087828.683218963,,8794568.269617567,6488622.35605641,6625809.984153456,9958125.507637111,20398221.710514218,5415515.91850183,17390922.535124652,6182135.9972392,57415028.48169284,23823786.940517623,20279592.01143578,2975628.862653595,25190629.373713374,18600901.76009904,26366873.41302337,4079188.053934318,18765748.408899747
AGPS,1031333.3997678212,5665116.074055325,5095363.040068382,5914489.183296676,3059845.8408210017,6657001.591333476,9763975.711780544,7894819.251476168,3334439.3217382906,13124122.012951026,3172485.9603496077,6506964.040433662,14369927.000080485,6448421.877204114,2462496.8974826937,6938240.317161056,3742916.0934637687,5190519.52925078,1992632.6392586343,6009159.801987902,2038864.0865553385,3553452.5316508305,3753776.7359661898,3506952.3005468985,628511.5703531839,5860080.922840522,2342778.488132993,5948497.999204601,2361835.8280173703,8495292.574944071,3870301.931000374,8918524.947252803
AGR2,915682585.0054382,134704733.67806852,1506881505.6146512,1791280112.687635,925315795.3042802,312689386.8890822,612620139.4388006,210486219.3489546,887200921.743032,2163342203.520555,743960781.3863329,2876539405.7000723,854067889.9675031,657550713.4589587,29701390.518283702,583682191.2502465,269004216.5222639,144154767.56759533,183608026.62015015,2511591740.515954,89594441.96875209,115428439.99312475,305279037.75351304,1358152604.5690687,11332555.184569234,855360528.1552324,379015462.54477775,765932648.3620619,695083649.6388884,2846999779.97889,452859707.9566926,600476783.7633519
AGR3,112221857.22336316,17061145.31034977,173152569.30871353,310079246.75465596,86291771.46161094,21756621.119978562,87518289.52249177,23156199.31161273,111875517.46219403,173842132.38115686,83253212.04311979,331506818.56170446,62305632.10701232,111354951.37641275,9091720.690585967,4100354.896277954,41463298.58501513,9830948.87736613,35002746.01773842,133280441.53854279,21788765.59419688,29157921.98384182,33018308.217119932,51152995.764338575,15293798.19744387,79402133.50431572,51801469.4003198,138077520.6420357,113538628.15338804,377451037.3506095,43888955.66591255,152276488.84027192
AGRN,95835168.96270044,134745579.11872712,88702250.96174185,42765406.65477559,270689708.71503484,25978058.573120542,324438439.7791532,98529821.22933795,180634180.38439593,149840826.63373414,384506521.6264071,181395938.80989632,350072470.206809,126244779.35950616,197793085.8367151,108285014.46872507,392141251.8912397,165489395.57144332,174360576.81957632,203763907.01689124,130304736.02652532,68461353.86734201,582010860.7129432,32907518.13882825,19661505.358095456,121300511.8699276,370430062.5654675,183622962.09015095,174475766.9913004,194961184.50968334,193252303.6872379,151280179.27042848
AGT,15326688.647145245,48540695.22922916,22764392.365965236,17262757.36666037,54159390.9076419,23572905.88536667,38695356.29925238,13081187.114462854,27405147.683249507,22701098.572821252,27362788.373984367,23299018.192415547,84889140.34492096,33693552.007549845,20848530.005746797,7842283.771014954,36766556.12443133,31431615.939558506,26366552.125260577,27211273.78087923,63331534.23566624,7188102.320692608,16005543.414925473,21072187.19093657,15103056.330362806,14325558.59310358,15526364.980897663,12567943.331409948,27233144.76463579,16402162.436991254,29179211.099644203,35862127.40802187
AHCY,241284417.0583266,771877239.5903857,312464116.86797786,593080010.847163,248208156.1825814,1789762182.16388,379346054.4205641,945878825.7260915,236586539.24759448,1119931261.1091852,317041732.75155896,768299472.9026258,499307179.32298434,425350511.2828144,123609326.96981458,252418617.89982563,163123735.26260808,343766450.0721338,86449328.7627497,747215012.5537667,150082104.53230745,470812824.1250894,241038056.06297824,1107769647.7906168,128740180.75387257,676729201.5242091,250269471.1734773,1233325023.711586,362865220.29345757,797891822.474698,157690840.35488665,1236125440.320037
AHCYL1,35445176.22956263,5428527.57644366,32264383.462722763,29064953.593211085,2176563.8753713835,43405287.18496484,38942673.056292415,21224370.509035397,119202985.53886048,20160895.685418487,33239959.841726366,33470478.75092764,27220838.744508304,22250912.663737256,13089823.296129052,29723117.636273623,,27887104.581403885,716839.742255023,30410765.265936993,1714458.157338529,13298259.052644292,1473190.5408088453,23891346.612860776,,18931341.828327984,98293976.63396467,9769046.672634572,25448292.590036176,36712550.50192701,34590573.32649437,50299392.89815125
AHNAK,2813484269.2315855,2662519285.411416,3130532317.0536904,2554775560.822003,5680329268.177116,1866487186.9044418,3112427045.64349,1230999343.2597067,4663716963.69471,3051646243.4405966,3829713442.7664466,2533730761.0399446,5638848692.828018,2303725470.46154,3140752258.299775,1023528968.4916028,4153319601.0792527,2322175324.507193,3326329955.4266286,3642168937.0659194,3438965793.7726254,1270916461.9097362,4194833502.696709,1066958545.4783181,2477609072.9754167,2157695714.2516394,3517004417.8135924,3141661288.540357,3798821708.513397,5029054696.804904,4524500175.503092,3240282806.631079
AHNAK2,15499907.216881428,20349013.685500704,24045411.84645023,14066765.492388034,79710929.0986998,29835863.72792071,23228959.075526495,25500628.25852611,194428931.99855882,342905322.97782004,138698721.3817359,140542957.761667,33064757.028507613,23607722.88695834,36367190.95284088,19141069.903725185,68811234.80126841,33157998.190944765,41162522.60177361,28473708.05582101,48600802.92776756,23563269.376018967,77004626.89264627,188477963.72203836,43109130.381045006,22433555.01309185,97996431.80419177,74082138.55281904,164541397.8903241,126946314.36706062,95432666.34785807,35856707.76160616
AHSA1,11470632.072337495,22253516.386638004,15488271.83193826,18604018.90360606,26783017.16312342,41384344.38395479,18639428.26652562,26273767.275780514,26374288.121647894,100978643.94408247,14271314.345880989,48868874.70464492,42757120.31554226,22399019.141060293,15890842.160304097,33222226.227723435,15665146.253324047,28945160.030399427,9963978.393191366,26687008.28288595,16438660.958639624,19924919.119456127,17603528.635063723,25138410.578864023,12479641.425551523,24901359.397243492,16383635.141124483,46635321.945600495,15316982.64232925,96137104.98552543,15967966.156535905,25276435.407345124
AHSG,143053917.61148846,178409480.6775071,161246893.4014051,111390154.28366607,391832108.9152874,129614951.87562697,277093304.71531767,95726632.20633994,216325028.88660452,243718713.3093816,450348562.1529212,259678739.60722518,421163529.4867814,199859648.81552595,166562722.5807581,126578945.45073268,255818295.3602503,182434040.5062521,307727438.50528264,176138555.9034332,179225234.97140306,34684651.68975162,367878559.7066721,156405696.44127876,195019611.24377006,58482342.67165873,255430785.98981205,122215421.24262546,296787374.0464851,148990823.29434007,305754021.23070043,173471585.99642792
AIFM1,92405962.43166257,60819112.313015,111282062.49546264,145865083.9280876,117814888.82777971,477689943.54592305,167446285.8581513,164939051.33885995,145510740.03828308,479494066.90945065,166804977.78854597,292208247.06808186,223064421.46503764,212103942.2967808,66882367.40684385,76752728.24935377,91371309.1699008,124851652.91044581,101251591.55381064,269185785.39643973,83329462.3625827,135981419.0260466,104992744.68827808,459722762.9191741,45090048.05927554,144985832.68343332,127718348.25960429,256113130.86450258,229474902.77674973,309807511.0640296,121437193.56035303,372179296.952996
AIMP1,33537756.202210587,28598124.386543743,32815020.908506554,73058953.15337755,108763706.03385998,55992122.66808356,36664455.459857166,37508497.1781648,73589213.56235972,132637422.13869965,136927255.87047952,93651500.14772928,41282828.03489857,60369756.98582962,87288358.1393964,31670238.945696525,118993040.25665146,73275590.43927792,86160596.21777493,78169612.07281199,128535605.00933471,29910374.48520957,158588983.28467467,125330393.45470622,57860562.919320606,55218933.34764984,150083427.83314204,99176825.33559592,100551814.45672086,93051583.41566435,97290830.33275938,44990668.662734985
AIMP2,4997257.086716329,7841969.039039649,8049581.99426716,11995442.82594264,5450201.1402350385,18072842.184037585,4910021.096705687,9694693.7492248,4269598.113748972,24007311.452914774,3812166.035439679,13164498.594247656,12019977.17368736,11382910.737487484,2690551.5268342406,5218446.427979673,5850979.149850523,6555491.631271471,2616461.2108338987,16293354.15474202,1872561.0984565073,3937882.8327815863,6284762.171858001,20972022.46712188,1257225.457410059,8456148.357947614,5254302.836201463,10881520.358939268,4339694.138994054,11623225.059902417,5166931.057117071,7825672.647921358
AK1,32986099.23848934,33700852.29045784,45648163.289353795,50795991.78008481,157890696.2028614,46579716.80790431,44392244.135709524,47976533.41841084,173397295.92334098,274745760.3310083,131856229.99421595,86397056.56831262,65600618.11882551,78411844.23825587,81740208.30226752,52706845.4654286,160069265.15813437,91057934.12294918,67986071.54309984,85369898.46475893,162956961.7517024,34513894.47789491,114195923.43469448,117229319.46022885,64319062.190644324,69628355.3464502,154473742.28167802,84285709.18128425,110282742.4994882,212683523.3333497,87237288.03453857,87991391.53375144
AK2,112771941.67659004,85903051.6228711,146837892.34879437,166243900.9916346,93188442.52982725,143893777.66263878,67265498.65783922,87453545.97796082,83468368.54220672,171038062.29627576,64825845.88156746,137621255.72584128,131833859.1594346,93836072.38086757,26962200.283799335,61035851.313038796,64207415.121926144,111032957.8604843,37267286.14457944,134075065.58648165,44031802.53499358,97658317.73724975,70991260.85284646,322862480.7868452,50853071.6909858,166040793.34101975,98356218.13385761,83488610.94733696,87361345.31779954,264327028.3112378,50213184.69204298,105327466.85370162
AK3,23418009.6977637,18395329.46174687,17714967.268293682,35249437.24626233,8192344.291077416,56188038.222787336,40148721.301659286,39595150.30761786,22435342.75241336,39659531.1795124,31190904.679436065,28648308.64970574,36655858.4000795,34289528.41707719,9498825.27434729,13667034.174872212,8170686.772199829,28456370.020383302,17680054.201498784,38238004.95756375,9828369.452784263,19948562.0453497,21439182.276777763,53245354.635260455,10869714.28613745,30996004.158798248,15622450.086757213,26152369.90544908,27935992.132770263,20675445.595299073,1791323.974290562,50592895.714586996
AKAP12,7523875.324769226,8691346.101963801,5888014.641351074,,25134984.438730218,,11214104.768120922,,17719357.678298432,,7068684.20704775,4159734.3500922807,22657424.50952807,4740026.385716673,22466962.450109884,1408395.306158524,9732286.05738879,2441778.060581984,13132494.31076396,2269231.3408552543,27657379.429454897,,18439273.10847834,2315396.2770100413,15851428.46449702,8507450.105618687,11443662.832184952,21191813.85054997,23766755.188292727,5425442.13246653,5015048.739896728,
AKAP8,20170674.87674973,23359709.477204543,6656233.736771217,18588684.389118224,35747533.38370925,17514802.355081372,19778532.244137485,8046348.367887791,27318575.291090734,23463328.96855972,30765712.749366507,11841951.102852328,17203753.34249099,10916339.55005574,18783838.118272297,2386859.6872645295,25195363.566201903,7423683.201505534,16283630.981304128,25798051.845724545,23972420.91379768,6085816.293698037,18066978.02549358,15329306.64373274,14746532.316221016,19504932.10249114,15632524.854094973,27930111.81225819,27512366.275163785,38468198.209142685,36976709.00332333,18795261.966760207
AKAP9,19226544.483478688,20446804.81108281,40031437.71496648,18933610.872753568,28985482.359137826,9640232.737270469,44041476.72814472,27453056.704512797,50551508.093083225,60295355.25510926,103451085.61790606,84790595.81888652,64917493.090776384,44894449.883143514,48070814.287184514,45826606.258290224,56753213.60952669,27252797.4011656,75929125.70814955,54780774.68191674,45431949.69712003,18206601.558452547,116489382.81032276,46405577.79864788,41461770.15153515,37725381.91662039,62304833.899815194,80048575.81688994,114151879.30157971,37839963.51610648,46401618.33280974,44743542.2859713
AKR1A1,177301873.36347,192388031.43001467,236095717.76668978,262853347.96609965,154485783.7918502,207506212.77669057,251640368.3183198,146600394.2398842,217794223.72432107,487564840.7484489,223687758.37386665,444662479.68874896,314326214.1511955,257670327.48635644,95801511.58694927,157360620.8779736,140546377.52176335,186847402.13370314,126981136.09808344,357018516.64894086,124076254.65098253,138136670.5975514,166822349.35944396,551422707.6633728,106785217.27485378,315233508.61402357,194997305.050703,384905363.13559204,245184860.82426637,400082550.65750736,224341440.98195004,342798742.02422833
AKR1B1,78787342.18577525,61452078.528753504,72657205.23739745,49677656.49175897,68380029.38996975,72262191.06058975,95267388.47411856,48269069.96077344,49632354.57864366,125902431.21248594,36320853.67603399,95793490.76840785,126629378.67015809,91940875.91392592,39381335.09418793,52829966.491058625,54244761.73737382,44946590.12623833,28012995.012450002,101253434.14716884,50060724.45009084,50838771.90438506,58314690.74759013,130051482.27085139,35443363.268777825,84219442.30090392,52206026.13472293,90296066.76295152,57972514.984194174,101294857.36408818,65536735.16503458,118292105.89446002
AKR1B10,13213076.638237542,,23732099.66092664,13072075.031490346,18359211.476009607,7744118.6718343245,47462243.768138185,2934130.7515329034,10329163.029931042,41011241.2482628,36705398.363507666,22076865.15465409,30017500.671008904,7850250.168665688,6691615.882990468,1447586.586832277,7254556.716207667,2060746.62984812,7110126.586334919,16991102.87844327,11637581.285963569,2162366.7065742607,36087499.96084255,5180199.5565779405,3968712.748684845,10256752.83240305,3627312.3375661937,5866444.029383992,32005352.42152853,6789625.489496875,1851341.339682252,2488406.754904698
