Protein,Mean_Normal,Mean_Tumor,Log2FC,T_statistic,P_value,Neg_log10_P,Significant
PDHA1,26.221041357847234,26.974093599606697,0.7530522417594625,3.056733650486712,0.005113784632478463,2.291257566277562,NS
PDHB,24.09467699694239,24.821512971336006,0.7268359743936159,2.240073486103596,0.03333986104355166,1.477036214590332,NS
PDIA3,30.202959600347196,31.36759655117018,1.1646369508229846,5.648795505116577,1.4781110321708845e-05,4.8302929415514955,Up
PDIA4,29.30279268875961,30.71104114009524,1.4082484513356306,5.31862638858142,1.5954034428396586e-05,4.797129475087439,Up
PDIA5,21.572237324186588,22.952311310826353,1.3800739866397649,2.69715751662491,0.01353882294751775,1.8684190911618332,Up
PDIA6,27.95658794530535,29.02469159822851,1.0681036529231598,4.777515354350588,5.405290726838975e-05,4.267180942290443,Up
PDK1,22.755883987029755,22.690852211161467,-0.06503177586828812,-0.1235663993367093,0.9028514883520652,0.044383681683818316,NS
PDLIM1,28.262224429248448,28.775841177261853,0.5136167480134048,2.7608784004379094,0.01026914532150558,1.9884657002780712,NS
PDLIM3,27.225623713972944,25.568370208577026,-1.6572535053959179,-3.68307231677665,0.0009494950499693989,3.0225072950413177,Down
PDLIM4,24.991553971277625,23.794115866773303,-1.1974381045043216,-3.1316670432018703,0.003880059739389982,2.411161587733707,Down
PDLIM5,24.96287297792717,25.649663474005642,0.6867904960784728,2.95883567179696,0.0060959526528017935,2.2149584148158916,NS
PDLIM7,29.884775244827207,27.420124875420736,-2.4646503694064705,-5.301114213530008,1.7862391247105578e-05,4.748060402339572,Down
PDXDC2P,23.239167718724993,24.63651001337294,1.3973422946479488,3.1882599113986836,0.003363278872389904,2.473237120874835,Up
PDXK,21.736311991984543,23.38249666306042,1.6461846710758756,3.768011100446047,0.0007870644299710785,3.103989714355579,Up
PEA15,25.507861142044046,25.334759538944517,-0.1731016030995285,-1.0931834894514283,0.28349349805637764,0.5474568972318088,NS
PEBP1,29.159539153696947,28.949944334370436,-0.20959481932651158,-0.9508198871515402,0.3497155399226805,0.45628506899838933,NS
PEPD,23.99195065062773,24.922045635275364,0.930094984647635,4.640405766428048,7.058887997847967e-05,4.151263708924898,NS
PFDN2,23.369464794760155,24.370671995195902,1.001207200435747,3.761914113340439,0.0007361154637682509,3.1330540588358384,Up
PFDN5,21.618412974236037,23.310890747684795,1.6924777734487577,3.509622802894874,0.0018906580847193283,2.723387003860325,Up
PFDN6,22.83314953366098,23.822694425823013,0.9895448921620336,4.425664313687023,0.00011726951905038341,3.930814855987281,NS
PFKL,25.83068741935525,26.957426038211707,1.1267386188564572,3.3638834986035295,0.002195420112700831,2.658482361449337,Up
PFKM,26.429587769174443,26.105679279256837,-0.32390848991760635,-1.6112800360169883,0.11772769781023577,0.929121348617888,NS
PFKP,25.85140021943207,25.93086649160523,0.07946627217316049,0.26252735703870195,0.7947394861066311,0.09977520881246818,NS
PFN1,31.29207950682607,31.4845783698948,0.1924988630687281,1.5812676955335898,0.12451261213477224,0.9047866557721023,NS
PFN2,24.412811792190276,23.818631510254555,-0.5941802819357207,-2.3114067071655398,0.03143305416331186,1.5026134191150458,NS
PGAM1,27.542430397776307,27.715358296062114,0.17292789828580624,0.7786766718882286,0.44250838549312077,0.3540784950477726,NS
PGAM2,28.340111986383487,28.4116085464902,0.07149656010671279,0.3649339657158683,0.7181798359759439,0.1437667925367549,NS
PGAM5,22.279450012862487,23.73669539907055,1.4572453862080614,3.9559994618605403,0.0004531485017721467,3.3437594515601807,Up
PGD,26.265990294883302,27.63140225082506,1.3654119559417595,4.900128918953526,4.164347874046733e-05,4.380452998309341,Up
PGK1,30.83743098475842,31.728026401692265,0.890595416933845,4.9723870291969705,2.5584400446329526e-05,4.5920247559794,NS
PGLS,21.680499761172783,22.912293298049985,1.231793536877202,1.9860923232917065,0.056226621189558436,1.2500580136419268,NS
PGM1,27.133721070112614,27.17408165008031,0.04036057996769671,0.16072106691752067,0.8735575680455636,0.0587084694323993,NS
PGM2,25.076975905220593,25.62283899944019,0.5458630942195981,1.9992299900643868,0.05639745999185762,1.2487404551719878,NS
PGM3,20.978579852111814,23.28217898374077,2.303599131628957,5.002609707466932,4.1618270170403404e-05,4.3807159748466615,Up
PGM5,29.954329235432446,26.96116501420001,-2.993164221232437,-7.76471428323312,6.498118042851628e-08,7.187212403656864,Down
PGRMC1,25.893262529848165,26.532441098951242,0.6391785691030769,4.3336666689173935,0.00022776162359606055,3.64251944998695,NS
PGRMC2,27.794669146185107,26.778809050326156,-1.015860095858951,-1.684769251870493,0.10754723285547574,0.9684007593449306,NS
PHAX,18.698277462784123,20.716642140807455,2.0183646780233317,4.9933525818394005,4.834174138244752e-05,4.31567770934487,Up
PHB1,28.1578595688367,29.274805732968915,1.1169461641322158,4.648947430726904,6.392408276767923e-05,4.194335494850996,Up
PHB2,28.658549237709874,29.599022623581785,0.9404733858719112,4.251030321334568,0.0001917230763729113,3.7173256109703576,NS
PHGDH,23.610883754808047,23.219155861430814,-0.391727893377233,-0.8953763436114192,0.3801785094365898,0.4200124363840147,NS
PHLDB1,21.834607506984206,21.723054390180636,-0.11155311680357016,-0.21737477529955673,0.8297864284594297,0.08103367253594461,NS
PHPT1,25.095297957975262,25.295127248918398,0.19982929094313562,0.8673985920218673,0.39391584262678225,0.40459655225247226,NS
PIGK,21.022024305730632,22.12431094389248,1.1022866381618464,3.966762422954918,0.0005566056109068963,3.254452420040026,Up
PIGR,27.96678179519003,28.429600340263857,0.46281854507382647,0.9036089834553138,0.3771393601221253,0.4234981401167504,NS
PIK3R4,25.332989178750694,26.257622187309796,0.9246330085591019,2.5167535307509756,0.01744496253181529,1.7583299589899226,NS
PIPSL,24.700831272517537,25.66953847530719,0.9687072027896519,2.0347051485287357,0.05080955025776714,1.2940546492431082,NS
PITRM1,23.287200238209287,24.014650288390804,0.7274500501815169,2.1924085708216468,0.039555766116604274,1.4027901996481251,NS
PKM,30.58968253670378,31.446001280560356,0.8563187438565762,4.911415156858167,3.18461730792667e-05,4.496942748898935,NS
PKP2,25.595858732069946,26.81800561515898,1.2221468830890352,3.2071681220381567,0.0034193206927305587,2.4660601654941723,Up
PKP3,23.259150238268724,25.60557679443921,2.346426556170485,5.910836083561378,4.095900790974604e-06,5.387650571186055,Up
PLA2G15,26.249485706177413,27.243306976664037,0.9938212704866238,4.152711393059803,0.0002512471307551871,3.5998988891905777,NS
PLAA,21.292959637368156,23.281532011020587,1.9885723736524312,4.667015650066172,6.132265552660313e-05,4.212379046649056,Up
PLBD1,23.304808938505552,24.256323780938125,0.951514842432573,4.686929685076916,7.27472038465042e-05,4.138183694814512,NS
PLCB3,20.93797485528014,21.945010862251507,1.0070360069713686,1.0068126819347887,0.32260997648903994,0.49132220648473635,NS
PLCG2,23.694655888743554,20.596943193780625,-3.0977126949629294,-5.4133989118716945,1.0495617762980912e-05,4.978991994131806,Down
PLEC,30.568695066167564,30.9346725945387,0.3659775283711362,2.2580617293203433,0.03310369873738542,1.4801234789888307,NS
PLG,22.2341377847265,21.24147469658805,-0.9926630881384497,-1.7887983576813211,0.08407305468105272,1.0753431727918985,NS
PLIN1,22.807836989103762,22.514926198115916,-0.2929107909878468,-0.49638753615900405,0.6239413148742904,0.20485625619066394,NS
PLIN3,26.54151151878729,27.56218288377529,1.0206713649880008,4.687614458238019,5.71232599716266e-05,4.243187015740128,Up
PLIN4,30.483804362322623,29.159079900810607,-1.324724461512016,-3.691517357705307,0.0009340385143982361,3.029635215583859,Down
PLOD3,22.85789478328922,24.954465082916325,2.096570299627107,4.512854052825257,9.78310609641091e-05,4.009523236586212,Up
PLP2,24.795969749608467,24.98622982653578,0.19026007692731284,0.41784326310910214,0.6796944968415363,0.16768624633642465,NS
PLS1,26.385255945064724,27.38977190649652,1.004515961431796,3.0743577947860663,0.004500831960134453,2.34670720126918,Up
PLS3,23.910171965090946,25.014289763074608,1.1041177979836618,2.44548803288396,0.02066048198008722,1.6848595512166566,Up
PMM2,21.4290869085038,23.735715306800852,2.306628398297054,2.944083120585067,0.006581650445635071,2.181665187001092,Up
PMP2,25.94146045455713,20.74925064460114,-5.19220980995599,-9.060954436636932,6.017763950639545e-10,9.220564851648327,Down
PMPCA,21.02608572883222,22.73763670061492,1.7115509717826995,3.861536855764752,0.0006339740469432105,3.1979285205095223,Up
PNP,26.057936326556735,27.288723688680232,1.2307873621234968,4.096369299863161,0.00029771877004495454,3.5261937838619226,Up
POF1B,25.165019859208446,26.71533276042998,1.5503129012215346,4.176500137020299,0.00023968192341707232,3.620364718808443,Up
POFUT1,21.64314882428399,24.202654486900204,2.559505662616214,5.896167738056377,3.567317662221188e-06,5.447658215918974,Up
POLR1B,22.764277153686255,22.597900270078235,-0.16637688360802017,-0.26170517166076035,0.7953736881030175,0.09942878008460847,NS
POLR2H,21.901355866858644,23.80068870757919,1.8993328407205468,4.859236575253415,5.597806461579761e-05,4.2519821208968205,Up
PON2,20.285340961891947,20.399684348094613,0.11434338620266615,0.14332428400470013,0.8872107874793647,0.051973186297264475,NS
POR,25.48319809322712,26.624411632419786,1.141213539192666,3.995835359437497,0.00038754849269772055,3.4116739478844176,Up
POSTN,28.53628900301672,28.085723462263438,-0.45056554075328137,-1.5636906813925897,0.12945267006730846,0.8878889874574638,NS
POTEF,31.817330467402726,31.95322581813104,0.13589535072831183,0.7270382461983331,0.4728427404643568,0.32528327428228426,NS
PPA1,27.088356745557306,28.680678465503373,1.5923217199460673,7.47286397794157,4.516521650052738e-08,7.345195903625759,Up
PPA2,26.18061188814884,26.738487240068956,0.5578753519201172,1.7024660665108433,0.09921737082593461,1.0034122855735408,NS
PPIA,30.85746541162721,31.764006643301595,0.9065412316743853,5.466198470175013,1.6116285252173447e-05,4.792735054367022,NS
PPIB,28.88464285841244,30.206007398910103,1.3213645404976617,5.599698203381276,1.1570969179614207e-05,4.936630263197746,Up
PPID,23.108692800166786,22.84591270946523,-0.26278009070155406,-0.6229319130495522,0.5384713519306762,0.2688373973416429,NS
PPIG,22.234313267426113,23.14008820983763,0.9057749424115151,3.9723031328461733,0.00041217781031335874,3.3849153922701976,NS
PPIH,22.000671498541415,23.0221223244877,1.0214508259462853,3.6737004654000374,0.0011451342720344782,2.9411435873985465,Up
PPP1CC,26.491433338185626,27.260959414427816,0.7695260762421903,3.8556794427243517,0.0006744319254973278,3.1710618797546783,NS
PPP1R12A,24.84543333658634,25.73558320698504,0.8901498703987016,2.19878196883418,0.03974590416388971,1.4007076189740872,NS
PPP1R12B,25.720147654666228,23.29916703590212,-2.4209806187641085,-6.448554109036711,4.6745258531168946e-07,6.330262433950395,Down
PPP1R7,27.55782922588408,26.62077641752638,-0.9370528083577021,-1.2462664289519956,0.2281841889655542,0.6417144514292182,NS
PPP2CB,24.672918534016354,25.323937907957443,0.6510193739410894,3.2556794600315424,0.0028522395909333625,2.5448139961238634,NS
PPP2R1A,27.38336299891621,27.850637287066203,0.4672742881499943,2.5939482739237834,0.014881411866849471,1.8273558633537106,NS
PPP2R5D,22.116295104607772,22.88940513476806,0.7731100301602893,3.246829430650011,0.0030963770408346004,2.5091461614310298,NS
PPP3R1,22.31564657937763,22.532249263889923,0.21660268451229214,1.0013356170173022,0.3246895402058836,0.4885317018391531,NS
PPP4C,21.734811024377358,23.321243133521314,1.5864321091439564,4.0517831415733525,0.0003362700650586402,3.4733117920921166,Up
PPT1,24.05931316101713,25.0733832788022,1.0140701177850708,2.679310157335532,0.012422107448203849,1.9058047185327314,Up
PRDX1,29.921159792049963,30.669898322815683,0.7487385307657206,4.274511183508675,0.0002060528725850099,3.686021326593785,NS
PRDX2,29.697142965514203,30.136210205935242,0.4390672404210392,2.0660931802110647,0.05065677778755289,1.295362438580035,NS
PRDX3,27.909156966936816,28.421175888452716,0.5120189215158995,1.996212209683782,0.05506105401984435,1.2591554792735848,NS
PRDX4,26.29194102498985,27.665467338232894,1.373526313243044,4.291653232645632,0.00018361921066483726,3.7360818838685406,Up
PRDX5,28.539679360547723,29.723826172605722,1.1841468120579997,3.7787061492891785,0.0007713406727174565,3.112753767728572,Up
PRDX6,28.755040486212707,28.681891292921463,-0.07314919329124336,-0.4942069447320842,0.6250773730690274,0.20406622166849575,NS
PRELP,30.389136259118487,27.025941616343612,-3.363194642774875,-13.012830969682865,1.0323746234558073e-13,12.986162679281755,Down
PREP,25.76119511096646,26.78160018223907,1.0204050712726094,2.2098639780890985,0.037880033173242525,1.4215896493374582,Up
PRG2,24.63440540389516,26.05416002550519,1.419754621610032,2.755251417191717,0.01084384899068924,1.9648165389490788,Up
PRKACA,18.464518195788028,19.51507387535344,1.050555679565413,1.3531034888461297,0.18662709517577894,0.729025303616969,NS
PRKAR1A,24.218902313868067,24.182729346898995,-0.03617296696907246,-0.2063446920848972,0.8379615889588983,0.0767758883930198,NS
PRKAR2A,24.116219445037725,24.558499911939307,0.4422804669015825,1.4385379880498248,0.1610659084204953,0.7929963736196454,NS
PRKAR2B,23.63113878272356,23.59544336831877,-0.03569541440479185,-0.0767767017667764,0.9393779002285724,0.027159661229287157,NS
PRKCSH,27.750818346238905,28.889832843456627,1.1390144972177225,4.914123793844462,3.045737964905522e-05,4.516307463209685,Up
PRKDC,28.775373979392796,28.59207723662474,-0.18329674276805719,-0.35166050304163043,0.7284920114920057,0.13757520626044636,NS
PRMT1,24.292536286149023,26.545337210644934,2.2528009244959115,7.322802950839218,4.237763566200312e-08,7.372863277157765,Up
PRMT5,21.920686335677743,23.81793065921086,1.8972443235331156,4.402252843751286,0.0001549013117289362,3.809944904550499,Up
PRP4K,21.812283751104005,21.378669180165215,-0.43361457093878997,-1.21058552939665,0.23591930652976892,0.6272365170361895,NS
PRPF19,24.285026132753202,26.40290106716555,2.117874934412349,6.3508005428186145,3.4742347265202198e-06,5.459140843059687,Up
PRPF4,19.94875795738421,22.230602432914527,2.281844475530317,3.708671066543611,0.0010005755114833874,2.999750130433001,Up
PRPF40A,21.582606030577647,23.144849307922186,1.562243277344539,3.241030973421169,0.002937024411479756,2.5320924437642636,Up
PRPF8,23.255743044893325,24.4646863107875,1.208943265894174,1.7294341466222733,0.09764106548737621,1.0103674900827548,NS
PRPH,27.69752639935906,25.556533860650337,-2.1409925387087227,-7.319491555359505,1.3485492320340375e-07,6.870133193956789,Down
PRPS2,21.77419372262451,23.51506285130585,1.7408691286813394,3.424545252357867,0.0021226439790433993,2.67312284186925,Up
PRSS29P,24.833948436510447,23.384748729921764,-1.4491997065886828,-3.691639632846324,0.00101065119671686,2.995398705416562,Down
PRXL2A,23.428031520973086,23.449412572684686,0.021381051711600207,0.05952840446551225,0.952975797170822,0.020918129045444607,NS
PSAP,26.206970951109266,26.772482200511472,0.5655112494022063,1.89776746118574,0.0689857762035924,1.1612404448146454,NS
PSMA1,25.17249086611666,26.837030755383818,1.6645398892671572,6.27081582814995,1.5677752078625423e-06,5.804716207584926,Up
PSMA2,21.077551611196807,23.79885600993563,2.7213043987388232,3.922558529662733,0.0010494701804693019,2.9790298969020856,Up
PSMA3,26.35587836069784,27.331537908565487,0.9756595478676466,4.539355138588894,9.487757301255252e-05,4.022836433178138,NS
PSMA4,24.934177898192257,25.845067007637763,0.910889109445506,5.977013724740841,1.4868481235459253e-06,5.827733390909498,NS
PSMA5,26.873848091065028,27.899183996461606,1.0253359053965774,4.554373968407304,8.497939806510424e-05,4.070686349475376,Up
PSMA6,26.76771363804425,27.801216957776823,1.0335033197325743,4.800846522201763,5.8580256916824144e-05,4.232248727954619,Up
PSMA7,25.419062120032763,26.920927362439897,1.5018652424071348,7.713007059803765,5.0068496880935515e-08,7.300435446470357,Up
PSMB1,27.37761615715222,28.029558425454297,0.6519422683020757,2.5808898678881445,0.014989664221904253,1.8242080955177926,NS
PSMB10,21.537578947383324,22.00903038058719,0.4714514332038675,1.5282193251159764,0.13693437016445614,0.8634875314181033,NS
PSMB2,23.78658834046466,25.47090969813747,1.6843213576728076,3.017129046057998,0.005351245745174792,2.2715451044690744,Up
PSMB3,24.35312194900737,25.39171163606474,1.038589687057371,5.69276887598637,3.7066942626227443e-06,5.43101323418401,Up
PSMB4,25.468865286002885,26.815109076967456,1.3462437909645715,4.927155751733055,3.291409097155608e-05,4.482618134844686,Up
PSMB5,22.385102192218625,22.963651108295608,0.5785489160769828,1.203074528014247,0.23971134033760486,0.6203114197437968,NS
