Protein,F_statistic,P_value,FDR,Significant
PSMF1,0.42132397010744,0.6637066333236107,0.7443376600627241,False
PTBP1,6.235271056146281,0.010694985937133528,0.03907363214678263,False
PTBP3,3.309088743360204,0.0644972736571048,0.13218982509171753,False
PTGES2,1.9553005631096103,0.17595209227582245,0.2741122553306746,False
PTGES3,7.299606418233026,0.0061105912136388985,0.027423552374749107,False
PTMA,0.907483955970304,0.42458448595106846,0.5350965346299771,False
PTMS,0.4619802299578862,0.6387063940844596,0.7247308843570098,False
PTPA,3.7656611507932984,0.04729163649356516,0.1060738111713098,False
PTPN11,2.5098057640125306,0.11475380597936342,0.2012244918036875,False
PTPN6,2.9061893562824137,0.08575738772007344,0.1620829138465686,False
PTRH2,0.2706180507622614,0.766554002993265,0.8225175997535803,False
PUDP,4.4531025947070875,0.03032875774149842,0.07647228532111452,False
PUF60,4.771384356288313,0.024903350603541367,0.06670753626895853,False
PUM1,0.5082208892505662,0.611560106605529,0.7017078983855941,False
PURA,2.0987073179393048,0.15716790152224938,0.25187452797755033,False
PYCARD,1.6571135175977691,0.22375357878601354,0.3301621499392036,False
PYCR1,20.746200075715166,4.7946757542181936e-05,0.0032128699571132304,True
PYGB,1.603253616172275,0.23387546178912216,0.34059829311401496,False
PYGL,1.1072343827655746,0.35602644293111796,0.4645812345257696,False
PYGM,1.0473051946498455,0.3751806141968085,0.4859173562990408,False
QARS1,5.187195328589733,0.019396227929160376,0.05689618440372526,False
QDPR,1.192393235530586,0.3306848029068661,0.43713008857629515,False
QPRT,0.20628428484466627,0.8158715320847232,0.8650484113323548,False
RAB10,2.658537109761831,0.10273671844244092,0.18539081502456625,False
RAB11A,5.30622295641273,0.018084293039378398,0.05437457691786183,False
RAB11B,0.10620348215079232,0.899911763613363,0.9294142027833844,False
RAB13,3.970431758635635,0.04131533078775066,0.0954482409305429,False
RAB14,6.3826899304193665,0.009872048875987497,0.03731667883072093,False
RAB15,3.627122451019723,0.05189051370812815,0.11331711400191426,False
RAB18,2.1305862785116187,0.15330772104046136,0.24746347456964646,False
RAB1A,1.6359621274779241,0.2276681592496061,0.33505314081924903,False
RAB1C,0.14823273073073562,0.8634779756480776,0.9022496714676358,False
RAB21,0.5337483715780059,0.597135359489733,0.6908339684619696,False
RAB23,5.6321105826486955,0.01497788499623025,0.04845048892472819,False
RAB27A,0.3773017789931855,0.6920354603280273,0.7650614416913692,False
RAB2A,5.531960639154502,0.015863034856271767,0.050131070892522965,False
RAB33B,3.62441713084649,0.051985232010496124,0.11341309405414877,False
RAB35,3.3533552401112505,0.0625502917571172,0.1292810014645801,False
RAB3D,3.4571583501369756,0.05824047929165028,0.12309293352653428,False
RAB3GAP2,4.260063118171679,0.03426786760894666,0.08357469021657951,False
RAB5A,4.203247110356592,0.035535437119744585,0.08600884780661908,False
RAB5B,3.179288847361862,0.07061418910492985,0.1412283782098597,False
RAB5C,4.167972870069063,0.036349119530992804,0.08733323137768008,False
RAB6A,4.180764858034252,0.03605162667550109,0.08697552267070133,False
RAB7A,8.85083105647946,0.0028934150829889667,0.018251764900629776,False
RAB8A,0.30446424670773903,0.7419698532870865,0.8026928098030757,False
RAB9A,1.1267109831428281,0.3500419649987917,0.4578417738918622,False
RAC1,0.02880195855275069,0.9716624619378116,0.9760314478278197,False
RAC2,0.8525226209175025,0.44599195181656814,0.5572405035560477,False
RAC3,1.4121600901538705,0.2742124263301099,0.38310854310285525,False
RACK1,9.28133877180724,0.0023810029840617307,0.016831923016361657,False
RAD21,0.2836267651178506,0.7569975162695474,0.8142188018036441,False
RAD23A,2.4063305815759586,0.12405473656064901,0.21269246467881037,False
RAD23B,4.4989189717036675,0.02947091169829973,0.07499726491018764,False
RALA,0.7529299055475546,0.4879758187124788,0.595378470236853,False
RALGAPA2,2.635194963917125,0.10452463758026993,0.1874061319055562,False
RALY,8.767701427174158,0.0030061664859461876,0.01844969892924001,False
RALYL,1.7967176340157993,0.1997501765376183,0.3027255206923023,False
RAN,11.188993751746324,0.001061854676866188,0.012112618179228818,False
RANBP2,10.373689170335396,0.0014837234713584943,0.01350065414249349,False
RANGAP1,5.523117039617965,0.015944004136603986,0.050131070892522965,False
RAP1A,2.3893675072870244,0.1256595796415372,0.21438864267421703,False
RAP1B,0.38506197861396296,0.6869436927337332,0.7606120884755287,False
RAP1BL,0.09372250339192792,0.9110643543344673,0.93482229621296,False
RAP1GDS1,1.0016049400456641,0.3905733223419361,0.5008845017863865,False
RAP2B,0.3583599103945504,0.7046445695646268,0.7758383284412895,False
RARS1,8.285224680410659,0.0037677208338647637,0.020812381993137983,False
RBBP4,6.538361470636342,0.0090800098500965,0.035339271785915644,False
RBBP7,4.780705066900647,0.024761942700413223,0.06656820697078597,False
RBM14,7.51835033166049,0.005473848131480097,0.02586188259303779,False
RBM25,15.409086839523608,0.0002306222138794487,0.006244800826855204,True
RBM3,5.1195633111411665,0.020189567913822145,0.05854217681126537,False
RBM39,3.8891375354361912,0.04357909368292014,0.09985199516681395,False
RBM8A,3.1983021062869006,0.069678379704238,0.1399833635425069,False
RBMX,7.738155238078158,0.004908700369980431,0.024101179398980842,False
RBMXL2,8.55526576922832,0.0033176321643350547,0.01950418488190661,False
RBP4,0.6495058221822723,0.536382892275818,0.6357257462456718,False
RBX1,4.140947882986684,0.03698681106123739,0.08847864341656818,False
RCC2,12.14386539683864,0.0007307306995637075,0.010424100871563058,False
RCN1,9.33037977376373,0.0023294591910544148,0.016626235887589658,False
RDH11,3.4170438831538106,0.059864802648997135,0.1249887561849155,False
RECQL,3.717038701085519,0.04885093025957194,0.10876884061595017,False
REEP5,4.75152933491851,0.02520764033746654,0.06732025779603808,False
REG1A,0.7409886512366615,0.49330396357390194,0.5999134755710925,False
REG4,1.3835944015228503,0.28089503473074323,0.3885569706430219,False
RER1,9.900380917171516,0.0018145494495832538,0.014687331414380394,False
RETREG3,1.7179124009996394,0.21291935924540467,0.31830335348449357,False
RETSAT,1.2480138067420927,0.31523797345721166,0.4209453871508732,False
RFC4,0.7347888036649289,0.49609629681363854,0.602325612544385,False
RGS14,2.97866207074824,0.08140774289243968,0.15651023891713448,False
RHOA,3.3658816489886805,0.06201149440654809,0.1285099058480783,False
RHOC,8.132354099615478,0.0040529999224660565,0.021713193829230624,False
RMDN3,11.101066139103915,0.0011000836200866296,0.012112618179228818,False
RNASE2,0.0732146610437194,0.929731345174168,0.9475455406565197,False
RNASE3,0.42251498479148863,0.6629586717503989,0.7441802449589912,False
RNASE6,0.4613482198375326,0.6390867691062262,0.7247308843570098,False
RNASET2,0.7436304152324665,0.4921195617015058,0.5993060459914149,False
RNF40,1.7681039883969796,0.20442205078881984,0.3075278528365141,False
RNH1,2.3457379640116085,0.129896493117927,0.21868030567102406,False
RNMT,9.660883794507374,0.0020133167041657307,0.01572639691295889,False
RNPEP,0.6038110094022835,0.5594866058199249,0.6581848748824183,False
ROCK1,0.11751821827090349,0.8899348490514317,0.9212763914647352,False
ROCK2,4.599629237186592,0.027680186092202814,0.07165415495942189,False
RP2,7.420462703313521,0.005748999753075702,0.02664839500862104,False
RPA1,4.845141541624839,0.02380887764205729,0.06518263805435782,False
RPA3,3.3435561593058214,0.06297547873127754,0.12990509647800003,False
RPF2,4.083369287280147,0.03838819645975983,0.09030803789481485,False
RPL10,2.5566359999316552,0.11080618230848475,0.19599446656940217,False
RPL10A,4.25098749408276,0.034466861966716424,0.08381523589526149,False
RPL11,9.96048916574855,0.001768220520385608,0.014390327379436723,False
RPL12,5.118350497416973,0.020204126374881646,0.05854217681126537,False
RPL13,9.203194801712613,0.0024658285663657653,0.016949726206957293,False
RPL13A,6.3037591010910115,0.010303367466575652,0.038299039800881875,False
RPL14,16.348772357751105,0.00017059420105035192,0.005312391902341154,True
RPL15,12.104130670165633,0.0007419122822643358,0.010424100871563058,False
RPL17,8.293685570274931,0.00375260902394689,0.020812381993137983,False
RPL18,10.39369828150551,0.0014713251192863034,0.01350065414249349,False
RPL18A,8.105320886261278,0.004105955143454834,0.021891894488014554,False
RPL19,4.488549647029247,0.02966262829045891,0.07538829533661572,False
RPL21,3.3260293772587537,0.06374416933136966,0.13112750855090222,False
RPL22,4.742696849387827,0.025344355833848642,0.06756478631601177,False
RPL23,6.36328899595943,0.009976136900351741,0.03751967985755183,False
RPL23A,15.26566906808875,0.0002417443524173474,0.006356955263575605,True
RPL24,2.023534724295578,0.16671443431890387,0.2639276552558146,False
RPL26,0.1453334125355232,0.8659369119836349,0.9033492360178818,False
RPL27,4.07716166492009,0.038542842592670275,0.09054123065407507,False
RPL27A,12.731888754958044,0.0005857148871107509,0.009346336127181554,True
RPL28,8.322409834626452,0.0037018153698383616,0.02072645497799223,False
RPL29,0.4241232704222575,0.6619501779803474,0.7438615179115171,False
RPL3,12.23519947398433,0.0007057454265644866,0.010251287448815668,False
RPL30,10.923241407080463,0.0011822631517255813,0.012399886765046707,False
RPL31,2.1080187394949714,0.15602912198066607,0.25079919763188574,False
RPL32,12.128678464127015,0.0007349816873854596,0.010424100871563058,False
RPL34,14.796009186612626,0.00028265454005715126,0.006590618409118527,True
RPL35,2.9410354826429668,0.08363396523701434,0.15996427940024832,False
RPL35A,5.098964077762324,0.02043846110502625,0.05880901106037219,False
RPL36,3.4257555978510132,0.059507727410455936,0.12459256141982995,False
RPL37A,10.143626949507466,0.001635123181455129,0.01404948148988753,False
RPL38,3.1893861631375167,0.07011545002961804,0.14060854162133454,False
RPL4,7.785736900978178,0.004795254083703216,0.02384548458081699,False
RPL5,7.33919684254971,0.005989375019695376,0.027195658117885105,False
RPL6,8.807224110841204,0.0029519512236373478,0.018420835289401773,False
RPL7,9.077240900475584,0.0026098623981561527,0.017391214063107965,False
RPL7A,10.024856529811665,0.0017200890898450844,0.014285052143917914,False
RPL8,5.275432460540157,0.0184137565884049,0.054921671853800466,False
RPL9,8.334481643272683,0.0036807014620067217,0.02072645497799223,False
RPLP0,6.993392153709084,0.00714799353535206,0.0301294670905217,False
RPLP1,5.059958517210033,0.020919338036134674,0.05976567669523428,False
RPLP2,7.460108197909302,0.005635714270537106,0.026339300586568817,False
RPN1,5.891154013077626,0.012936727743362459,0.04345962372732591,False
RPN2,7.0957292376101595,0.006780566638222592,0.02931837501611515,False
RPRD1B,5.378748476404195,0.01733432817960893,0.05293961971013042,False
RPS10,7.938737342971917,0.004450113987157065,0.022906807943108023,False
RPS11,5.333112119106628,0.01780203133112031,0.05399491205453581,False
RPS12,9.35368774739489,0.0023054058992467165,0.0165603754949105,False
RPS13,5.8087154888106705,0.013549972653424721,0.04504559361272444,False
RPS14,9.38408350752454,0.0022744599260274122,0.01646788225090412,False
RPS15A,10.083688772314268,0.0016773919859199003,0.014156621435403475,False
RPS16,7.153399642017167,0.0065829645798180314,0.028667335031800162,False
RPS17,17.296339526432405,0.00012736575309731714,0.004822628685074686,True
RPS18,8.75905050260211,0.0030181833932798993,0.01844969892924001,False
RPS19,10.203127893154292,0.0015943527824217377,0.013956437158139316,False
RPS2,10.877383048763587,0.0012045697929649092,0.012574808025624332,False
RPS20,8.514109221336994,0.003382116622251139,0.01976584735904237,False
RPS21,10.6860495010339,0.0013029318753056461,0.013005438500539932,False
RPS23,2.473061865588408,0.11796295066358135,0.20540080419519932,False
RPS24,10.072228900087778,0.0016856138325055166,0.014156621435403475,False
RPS25,7.516572754870123,0.005478709724931337,0.02586188259303779,False
RPS26,2.2808694184461666,0.1364987013137959,0.2277356973375803,False
RPS27,2.476339412388923,0.1176726012861611,0.20505506339569726,False
RPS28,7.295358652064617,0.006123761185720492,0.027423552374749107,False
RPS3,6.072138777007059,0.01169761403293953,0.04095469802853949,False
RPS3A,9.245778133717828,0.002419187214993169,0.016836337190949343,False
RPS4X,9.671364988638668,0.002004118185817223,0.01570947377935325,False
RPS4Y1,4.884172274127667,0.023251827352134574,0.06428784938696613,False
RPS6,12.928858558032571,0.0005446640535384505,0.009346336127181554,True
RPS6KA3,0.09995638205915078,0.9054745061672136,0.931321384335891,False
RPS7,3.9483163492944753,0.041917687215726834,0.09662826384065916,False
RPS8,12.960255797992339,0.0005384266314130744,0.009346336127181554,True
RPS9,11.139759208093285,0.0010830717851144074,0.012112618179228818,False
RPSA,1.9429741600582255,0.17768201303281048,0.27622937864669356,False
RPSA2,1.4461943184248325,0.26648454189064646,0.37607483675534065,False
RRAGC,3.1794437484222327,0.07060650773775325,0.1412283782098597,False
RRAS,12.243884528891172,0.0007034203970042701,0.010251287448815668,False
RRBP1,5.750621492775229,0.014001920652838836,0.046068174872521295,False
RRP1,1.4145748227088335,0.273655837493774,0.38280973134695745,False
RSU1,8.420835289473139,0.003533585510369145,0.020345438222073894,False
RTCA,5.895468635742191,0.012905508956930604,0.04342004067738399,False
RTCB,8.78150701431852,0.002987101435121131,0.01844969892924001,False
RTN3,0.36306000087725493,0.701491726033778,0.772747788934645,False
RTN4,0.10198901315744788,0.9036602799345456,0.9311702331059847,False
RTRAF,0.7261640354947171,0.5000106272633219,0.6054329221172147,False
RUVBL1,6.719269557640864,0.008248591962263501,0.03338288848495772,False
RUVBL2,10.735290098216307,0.001276775087087223,0.012888683863512973,False
S100A10,0.34962553377373096,0.7105463800179743,0.7803305447302284,False
S100A11,22.02615097166867,3.438810191412046e-05,0.0025225908259531634,True
S100A12,2.5631840032857407,0.11026657174868675,0.19519454935544073,False
S100A13,0.8479835736761817,0.4478139122447054,0.5588917765109899,False
S100A14,0.08043220341468942,0.9231126788066895,0.9429509485387034,False
S100A16,1.080976620755758,0.36427895750887973,0.47396574902436656,False
S100A4,2.612370935706303,0.10630704279777796,0.18999194688818877,False
S100A6,5.009434462165143,0.021561397403665552,0.061057445844946434,False
S100A8,6.559765090838102,0.008976850467906174,0.03505993696731187,False
S100A9,3.149589993662731,0.07210457416965133,0.14336996881308398,False
S100B,47.33247538001715,3.31265023302939e-07,0.00039422410979404634,True
S100P,32.83250564470267,3.3154726600416954e-06,0.0007406765922533148,True
SAE1,4.470129088394736,0.030006698925699647,0.07585763812588482,False
SAFB,2.3067188817517295,0.13382323683089228,0.22410877892069966,False
SAMD9L,6.940356312987656,0.007347255695472145,0.030737395549971482,False
SAMHD1,1.4699921507008478,0.26122756538856334,0.37027857962263505,False
SAMM50,2.1324693035999056,0.15308309099077233,0.24730191876109375,False
SAR1A,8.006734213832848,0.004305830225299995,0.02247482411990698,False
SAR1B,0.6754012206862684,0.5237709517795938,0.625724227954873,False
SARNP,12.762394048980916,0.0005791336477581284,0.009346336127181554,True
SARS1,1.765620920815366,0.20483327747446875,0.30793912643200755,False
SBDS,1.7121226921632762,0.2139250411225037,0.31860569457844884,False
SCAF11,5.529619359612648,0.0158844254439479,0.050131070892522965,False
SCAMP4,0.37129802087883856,0.6960041138867016,0.7682179794579502,False
SCARB2,4.397633686935358,0.03140545029883565,0.07821602671973116,False
SCP2,4.175022327042801,0.03618483337672656,0.08719813529915006,False
SCRIB,0.2912902022935418,0.7514310199259325,0.8091346493798826,False
SCRN2,0.6113723178166874,0.5555868439468327,0.6549767859510418,False
SDCBP,3.729394107066805,0.04844924844930535,0.1083439650007489,False
SDHA,0.27379320470937646,0.764208913766697,0.820789766035962,False
SDHB,0.5269180240007152,0.6009568192678766,0.6942644580986465,False
SDR16C5,15.193591422949577,0.00024756271617326663,0.006356955263575605,True
SEC11C,0.44418193688568147,0.6495171341178855,0.7338777941327461,False
SEC13,8.287470534734265,0.0037637028496339963,0.020812381993137983,False
SEC16A,5.5287528995120985,0.015892349952961106,0.050131070892522965,False
SEC22B,1.3141033954929753,0.29793629969057095,0.4053597104875603,False
SEC23A,0.08917640027847373,0.915165456191988,0.9374046901113714,False
SEC23B,1.470614037482745,0.2610917742051604,0.37027857962263505,False
SEC24C,4.8214235914767025,0.02415476484973761,0.06572685100403632,False
SEC24D,3.1357301819905254,0.07281228186427888,0.14433242030594412,False
SEC31A,0.4356326410788697,0.6547836283177276,0.738781124071618,False
SEC61A1,3.409232586402496,0.06018703752668337,0.12554420339366074,False
SEC61B,8.49996623324786,0.003404603016593365,0.01976584735904237,False
SEH1L,0.48779227958754634,0.6233884560058088,0.7134476489328776,False
SELENBP1,0.5889908080527902,0.5672204905855999,0.6651814047077323,False
SELENOH,1.9954941601126828,0.17044242039299726,0.2677695971574936,False
SEPHS1,6.876072872739321,0.007597268646825362,0.031430181772236776,False
SEPTIN10,0.3934903910535967,0.6814615249081472,0.7562767246124197,False
SEPTIN11,4.736475458386654,0.025441159404553826,0.06774201443357955,False
SEPTIN2,1.8051648381610024,0.19839418718324459,0.3013002135740098,False
SEPTIN6,0.7116427144268093,0.5066804377303893,0.6111901176510203,False
SEPTIN7,0.21706217328264413,0.8073641876155949,0.8580645076751852,False
SEPTIN9,0.19949191786581763,0.8212851488780278,0.8687268099401109,False
SERBP1,7.854760509819311,0.0046359273587656645,0.023431361356295238,False
SERPINA1,9.207398180141743,0.002461179575164866,0.016949726206957293,False
SERPINA3,11.085460276417251,0.0011070304521950168,0.012112618179228818,False
SERPINA7,1.128151742016094,0.3496038186233954,0.45779953332565426,False
SERPINB1,1.8389061062901455,0.19308094149904523,0.29423112094738546,False
SERPINB5,10.555564730475627,0.0013752333676953544,0.013287390254082805,False
SERPINB6,3.093977374378411,0.0749922989359217,0.1470876170525453,False
SERPINB8,1.514327392608582,0.251744227677506,0.36143740657554524,False
SERPINB9,2.5925652914639286,0.10788168424190563,0.19219113444690364,False
SERPINC1,1.0525657017011245,0.3734533260429958,0.4842105225653236,False
SERPIND1,3.6305979890215863,0.05176911555553366,0.11316262637090234,False
SERPINF1,0.3271073464141885,0.7260220316123412,0.791959579405259,False
SERPING1,11.339821762247292,0.0009997319052363499,0.011977379337084381,False
SERPINH1,17.36412225267196,0.0001247845973094002,0.004806358454986208,True
SERPINI2,5.356077357598173,0.017564908748760995,0.05352042869912282,False
SET,8.009268436076276,0.004300556215577032,0.02247482411990698,False
SETD3,1.5002490787090341,0.25471264828900947,0.3640088476539159,False
SETSIP,9.625693068094451,0.00204455267473571,0.01591474102912744,False
SF1,8.992831128095425,0.002711723369509849,0.017810612390031448,False
SF3A1,6.726194454326389,0.008218525754417949,0.033321572659473137,False
SF3A3,6.626759819470586,0.00866244050247737,0.0342511364292645,False
SF3B1,3.7409633500180086,0.048076515871931486,0.10772611480230183,False
SF3B2,6.084849873891853,0.011615773901220424,0.040804792029602785,False
SF3B3,3.15672102471192,0.07174348999551132,0.14299006250313614,False
SF3B6,7.298430627659326,0.006114233473730122,0.027423552374749107,False
SFN,11.289024345676518,0.0010201822353164676,0.011977379337084381,False
SFPQ,7.4048390638714885,0.005794350904579221,0.026678130789179934,False
SFXN1,2.762829624515268,0.09516036120410593,0.17535461045510523,False
SFXN3,9.705195544925914,0.0019747511635173627,0.015643950706729744,False
SGTA,5.95458574775928,0.01248624907890505,0.04265180495760533,False
SH2D4A,6.686090430248481,0.00839438812948171,0.033662224286779716,False
SH3BGRL,11.031744782492213,0.0011313243809645882,0.012171924481852892,False
SH3BGRL3,21.956279030511844,3.5004617549036734e-05,0.0025225908259531634,True
SH3GLB1,1.591949625472565,0.23606511836382227,0.34356317552102866,False
SHANK2,2.6277934866398103,0.10509890630978688,0.188284648513283,False
SHMT2,3.9335405876054366,0.042325679787926354,0.0971794127916007,False
SIAE,0.8737238832630623,0.4375923321289323,0.5473579339171527,False
SKIC3,0.30467302804818813,0.7418210040084595,0.8026928098030757,False
SKP1,3.611111067439692,0.052453963418390995,0.11432405295286388,False
SLC12A2,5.964411562786848,0.01241807102620681,0.04254903477384358,False
SLC12A5,3.788954849831201,0.046564661993615725,0.104864369852558,False
SLC16A1,1.6554028598399682,0.22406732656660652,0.33040686966983435,False
SLC16A3,29.011620738050357,6.994008225803663e-06,0.001116043884031813,True
SLC16A7,1.2169510762490134,0.32376128234298335,0.43052541949656237,False
SLC1A5,7.5915868895299035,0.0052777359910046754,0.025301421038421555,False
SLC25A1,1.276753020950608,0.3075780893297531,0.41443272108725476,False
SLC25A11,1.204330663857173,0.3272985785563175,0.43393769999692183,False
SLC25A12,0.8221447034289477,0.45834764414445744,0.5685444958460399,False
SLC25A13,2.8632885956753684,0.08845604787621601,0.16605950500459377,False
SLC25A20,2.2703588532799976,0.13760385853599774,0.22906633380731664,False
SLC25A24,1.627074184044667,0.22933620522264123,0.3353136096737522,False
SLC25A3,5.099274011125785,0.020434690617192372,0.05880901106037219,False
SLC25A4,0.6068760969515147,0.5579020530853818,0.6570176440374147,False
SLC25A5,1.8744321638280106,0.18766020867037173,0.28833074702174033,False
SLC25A6,4.990241053472008,0.021811137973409594,0.061518928460933514,False
SLC26A2,3.5663925530929004,0.054064717472516864,0.11700889008315876,False
SLC26A3,3.2247007479592615,0.06840228407801748,0.13841549151294477,False
SLC2A1,19.97812448335289,5.895984394941167e-05,0.003268417929162486,True
SLC3A2,8.558460354887536,0.0033126854212664567,0.01950418488190661,False
SLC44A1,0.3556477561699349,0.7064712016921599,0.7770835374595201,False
SLC4A1,0.5813211422351092,0.5712704164513237,0.6681623128627265,False
SLC5A1,3.2027133866121593,0.06946327576426933,0.13980266491655646,False
SLC75A1,0.06262653172033772,0.9395384771315217,0.9535549963781647,False
SLIRP,4.63818014394375,0.02702760952070227,0.07027586918007991,False
SLMAP,12.732893689254665,0.0005854967361697891,0.009346336127181554,True
SMARCA5,10.174501348747347,0.0016138222592871664,0.014028322674114902,False
SMARCC2,2.6791747006989275,0.10118478545692727,0.18321352727025755,False
SMC1A,1.9153134921522101,0.18163460300065387,0.2813015053748835,False
SMCHD1,2.255047158959015,0.13923203668857242,0.2312597546187887,False
SMG8,7.812921364802149,0.004731774973790235,0.02375457368864581,False
SMTN,9.174614183163497,0.002497704293401712,0.01701180302274215,False
SNAP23,0.9643421902869369,0.4036550428911714,0.5147062590290393,False
SNAP91,0.046726812174440205,0.9544864285732743,0.9641726529497204,False
SND1,9.33357876315226,0.0023261411290546406,0.016626235887589658,False
SNRNP200,1.5206041308511171,0.2504334253697931,0.360018193227875,False
SNRNP70,6.835775466460232,0.007758907039502716,0.03195287555545404,False
SNRPA1,14.56455359459292,0.0003056651215008166,0.006629668751774994,True
SNRPB,0.5796539376627757,0.5721551049715291,0.6681623128627265,False
SNRPB2,11.983814677975548,0.0007769705356733356,0.010744694573286702,False
SNRPC,6.561338777338617,0.008969318319969954,0.03505993696731187,False
SNRPD1,12.410503681972529,0.0006604540772645698,0.009836362724060325,True
SNRPD2,10.66812237116446,0.0013126052210599357,0.013032711394879538,False
SNRPD3,2.181224563291957,0.14739483668251868,0.2407018020093178,False
SNRPE,4.845377487404082,0.023805465076135655,0.06518263805435782,False
SNRPGP15,11.825696820854823,0.0008259347897361264,0.0109179782264527,False
SNU13,16.342351207043045,0.00017093908220236164,0.005312391902341154,True
SNX2,2.9169417080478,0.08509572076324648,0.1614164249526852,False
SNX3,1.3302024151981269,0.29388642952109456,0.4013094642726927,False
SNX9,5.3951030264149225,0.017170120895686168,0.05261735264878313,False
SOD1,0.8928963725642727,0.43015058584856897,0.5401666153938747,False
SOD2,11.765247934120659,0.0008455707596689104,0.011111794571178505,False
SOD3,6.690705087890241,0.008373936549629228,0.03364635656811456,False
SON,2.7620774314925773,0.09521268687647388,0.17535461045510523,False
SORBS1,17.231797867729988,0.000129879860263118,0.004826833408936353,True
SORBS2,17.482180430626705,0.00012042923300635234,0.00480426618814627,True
SORBS3,0.6337333486614213,0.5442331547319186,0.6439707985546113,False
SORD,11.163468200512572,0.0010727952503820192,0.012112618179228818,False
SPATS2L,1.1480627157189527,0.34361194039083287,0.4516235107943539,False
SPCS1,3.0989236747467603,0.07473021643895095,0.14676859522336658,False
SPCS3,2.5012733672811467,0.11549009525684631,0.20235676298336835,False
SPR,2.100606836240486,0.15693482922088414,0.25168155669738346,False
SPRYD4,3.6346485395477752,0.05162803858341504,0.11296477786028325,False
SPTAN1,0.6245006909098048,0.5488888084470605,0.6484492850717785,False
SPTBN1,2.0625779734514254,0.16167655801656838,0.2587288184878322,False
SPTBN2,2.1208356123045626,0.1544768908500943,0.24882117796619777,False
SQOR,0.45313416391035594,0.6440538188923418,0.7292530316297473,False
SRBD1,6.2881081671253005,0.01039140716741914,0.03843444306624894,False
SRI,0.7067256423989611,0.5089617137632907,0.612288889901557,False
SRP14,8.47925425236844,0.0034378400969424733,0.01989672221909193,False
SRP68,3.053027108589709,0.07720253701473606,0.14984402058290214,False
SRP72,5.862703087780921,0.013144742565197782,0.04396011211175426,False
SRPRA,1.7586458401958067,0.20599346191629156,0.30902521556394796,False
SRPRB,8.073913303058173,0.0041684666373042936,0.022002174562496445,False
SRRM1,4.356104208179053,0.032239954231532635,0.07976086129927343,False
SRRM2,16.398086823409493,0.00016797164128070746,0.005312391902341154,True
SRRT,14.626567347622768,0.0002992982281512839,0.006627181356667825,True
SRSF1,5.282629569816665,0.018336141359347698,0.05489848273206584,False
SRSF3,7.224794543159083,0.006347316398665911,0.027968254111675826,False
SRSF4,5.520801417760425,0.01596528256801061,0.050131070892522965,False
SRSF5,1.5086245967943133,0.25294191579261055,0.3622257947953154,False
SRSF7,10.312916375551403,0.001522112517126803,0.013711287755085797,False
SRSF9,2.947409732621572,0.0832520180145651,0.15937018701331485,False
SSB,11.26288702073923,0.0010308892221707604,0.011977379337084381,False
SSBP1,13.76907894997343,0.000402572727825353,0.007947536699527809,True
SSH3,5.055109620010655,0.02098000843223924,0.059782319945947016,False
SSR4,7.57650736271707,0.005317455871038318,0.0253828983245718,False
SSRP1,0.6249631208850919,0.5486545528981825,0.6484492850717785,False
ST13,0.5415583290203029,0.592799532199627,0.6873330207387545,False
ST3GAL4,0.9135596718403421,0.4222903246265771,0.533595353628831,False
ST6GALNAC1,0.21252988207640408,0.810929365793957,0.861034317102519,False
STARD10,2.1419381787899314,0.15195916763316702,0.24617318772603836,False
STARD5,0.05410250037797438,0.9475189946803516,0.9582423875581283,False
STAT1,15.259092695949171,0.0002422687454463297,0.006356955263575605,True
STAT3,5.261775691174637,0.018562060057226527,0.05529018955712541,False
STAT5A,0.30055659607375534,0.7447620421841928,0.8049339149683051,False
STAT5B,0.7079521523719704,0.5083915865928429,0.612288889901557,False
STAT6,0.4801863110787441,0.627858451104992,0.7170939569368877,False
STIM1,2.3398340157691195,0.13048217318771707,0.21934851032543204,False
STIP1,6.2991826296336955,0.01032902329173766,0.03833062796302647,False
STK26,3.5652983558995333,0.054104826972203666,0.11700889008315876,False
STK38L,1.9983114893776435,0.17006361903844763,0.2673625087486925,False
STK39,0.9630378625918717,0.4041218630686197,0.5150075539619489,False
STMN1,12.751168238122345,0.0005815457193985815,0.009346336127181554,True
STMN2,17.04828741477968,0.00013734108682037877,0.004826833408936353,True
STOML2,4.0224424972721335,0.03993699229616442,0.0927434935443153,False
STRAP,1.2405776532699577,0.31725498798426816,0.4233856888631153,False
STT3A,3.998711569083359,0.04055931602645579,0.09399326971276165,False
STT3B,3.721369678622526,0.04870969945164711,0.10860026803890184,False
STX4,0.9326815586204205,0.4151611649011587,0.5260748964204132,False
STX7,15.035541867787169,0.00026088519667313636,0.006404588234810842,True
STXBP3,0.5186668799491478,0.6056102067491943,0.6967407680258375,False
STXBP5,8.373537974028498,0.003613320298635519,0.020653698582315146,False
SUB1,3.139728419404431,0.07260731975583246,0.14405395411592337,False
SUCLA2,1.4609304291823997,0.26321533252064466,0.3720384445599484,False
SUCLG1,0.29417534571984966,0.7493473679390539,0.807545595743293,False
SUCLG2,0.100939398998847,0.9045965988154827,0.931321384335891,False
SUGT1,2.570043240198212,0.10970450444500313,0.1946623216283852,False
SULT1A1,0.06635183329425055,0.9360746526549274,0.9514222394679287,False
SULT1A3,0.3157944448803029,0.7339407620022301,0.7982588424113837,False
SULT1B1,0.3438093819426887,0.7145074193042779,0.7836080386478924,False
